start,end,today,username,subscriberid,deviceid,phonenumber,_0_Reviewer,paper_title,publication_year,paper_doi,publication_type,author_affiliation_type,country_studied,country_studied_multiple,country_studied_other,author_in_country_studied,disease,objectives,other_objective,individual_representation,individual_representation_othe,space_representation,model_structure,model_structure_unclear_reason,parametrization,validation,validation_other,outbreak_type,intervention_modelled,intervention_modelled_other,vax_modelled_with_non_vax,is_vax_effective,modelling_timing,outcome_measured,outcome_measured_other,sensitivity_analysis,data_used,data_available,simulation_code_available,__version__,_version_,meta/audit,meta/instanceID,_uuid,_submission_time,_tags,_notes,_validation_status
2021-01-30T18:48:29.121+02:00,2021-01-30T19:01:07.506+02:00,2021-01-30,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Simulation optimization for an age-based vaccines distribution strategy against the spread of influenza epidemic,2016,NA,conference_proceeding,academic_institutions,MX,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,no,stochastic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,outbreak_duration_and_timing,n/a,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:62c00464-904b-43a9-a3cd-331fb3a908dc,62c00464-904b-43a9-a3cd-331fb3a908dc,2021-01-30T17:01:18,,,{}
2021-01-30T19:01:07.597+02:00,2021-02-01T22:21:23.806+02:00,2021-01-30,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,The impact of regular school closure on seasonal influenza epidemics: A data-driven spatial transmission model for Belgium,2018,http://dx.doi.org/10.1186/s12879-017-2934-3,original_research,academic_institutions government_institutions,BE,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,yes,stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,school_closure,n/a,no,n/a,prospective,timing_of_peak outcome_other,"Peak difference, Incidence",no,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6d19cad6-a890-47a2-80a3-87e4814a4f81,6d19cad6-a890-47a2-80a3-87e4814a4f81,2021-02-01T20:21:34,,,{}
2021-02-01T22:21:23.864+02:00,2021-02-01T22:49:31.810+02:00,2021-02-01,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Deriving effective vaccine allocation strategies for pandemic influenza: Comparison of an agent-based simulation and a compartmental model,2017,10.1371/journal.pone.0172261,original_research,academic_institutions government_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future assess_impact_other,Comparing two model types,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_other_model_output,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,final_epidemic_size cost outcome_other,"Total deaths, years of life lost,",yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:3fee760d-e805-4de5-8904-e2a96ae1697d,3fee760d-e805-4de5-8904-e2a96ae1697d,2021-02-01T20:49:44,,,{}
2021-02-02T23:45:35.303+02:00,2021-02-03T00:47:31.694+02:00,2021-02-02,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Multi-scale modeling for the transmission of influenza and the evaluation of interventions toward it,2015,10.1038/srep08980,original_research,academic_institutions,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_fitted_to_ts,compared_with_data,n/a,real_outbreak,school_closure vaccination,n/a,no,n/a,prospective,attack_rate,n/a,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:cf70ed55-cbb2-4a72-97fc-0b3c9843835f,cf70ed55-cbb2-4a72-97fc-0b3c9843835f,2021-02-02T22:47:42,,,{}
2021-02-01T22:49:31.885+02:00,2021-02-01T23:47:59.927+02:00,2021-02-01,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Behavior in the time of cholera: Evidence from the 2008-2009 cholera outbreak in Zimbabwe,2014,10.1007/978-3-319-05579-4_29,book_chapter,academic_institutions,ZW,n/a,n/a,no,Cholera,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_fitted_to_ts,compared_with_data,n/a,real_outbreak,intervention_other,Water treatment,no,n/a,prospective,outcome_other,Incidence,yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6b98a00d-6f54-428d-a143-06bd95d61e4d,6b98a00d-6f54-428d-a143-06bd95d61e4d,2021-02-01T21:48:10,,,{}
2021-02-01T23:48:00.017+02:00,2021-02-02T00:00:17.664+02:00,2021-02-01,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modeling the role of public health education in Ebola virus disease outbreaks in Sudan,2017,10.1016/j.idm.2017.06.004,original_research,academic_institutions,SD,n/a,n/a,no,Ebola,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_fitted_to_ts,compared_with_data,n/a,hypothetical_outbreak,education,n/a,no,n/a,prospective,final_epidemic_size outcome_other,Cumulative incidence,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:c230b7e1-6bee-4720-82a1-26a7c4dbc4a8,c230b7e1-6bee-4720-82a1-26a7c4dbc4a8,2021-02-01T22:00:28,,,{}
2021-02-02T00:00:17.768+02:00,2021-02-02T00:17:16.503+02:00,2021-02-02,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,The effect of mask use on the spread of influenza during a pandemic,2010,10.1111/j.1539-6924.2010.01428.x,original_research,academic_institutions government_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,face_masks,n/a,no,n/a,prospective,attack_rate outcome_other,R0,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:0d0d932b-b7b4-45a4-b669-a81a8fa46fc5,0d0d932b-b7b4-45a4-b669-a81a8fa46fc5,2021-02-01T22:17:22,,,{}
2021-02-02T00:17:16.588+02:00,2021-02-02T01:04:08.444+02:00,2021-02-02,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Influenza pandemic waves under various mitigation strategies with 2009 H1N1 as a case study,2010,10.1371/journal.pone.0014307,original_research,academic_institutions,none,n/a,n/a,NA,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,school_closure vaccination intervention_other,Antiviral treatment,no,n/a,prospective,final_epidemic_size timing_of_peak outcome_other,"Cumulative attack rate, peak magnitude",no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:9206c047-333e-42b3-bcd0-e625523b1c32,9206c047-333e-42b3-bcd0-e625523b1c32,2021-02-01T23:04:20,,,{}
2021-02-02T01:20:34.930+02:00,2021-02-02T01:41:15.079+02:00,2021-02-02,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Vaccinating in disease-free regions: A vaccine model with application to yellow fever,2007,10.1098/rsif.2007.0234,original_research,academic_institutions government_institutions,BR,n/a,n/a,yes,Yellow_Fever,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,final_epidemic_size outcome_other,R0,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:fc121b02-5d7c-44cb-99c1-da9bbe74d372,fc121b02-5d7c-44cb-99c1-da9bbe74d372,2021-02-01T23:41:27,,,{}
2021-02-03T00:47:31.795+02:00,2021-02-08T20:38:18.605+02:00,2021-02-03,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,An evaluation of alternate control strategies for foot-and-mouth disease in Australia: a regional approach,1995,10.1016/0167-5877(94)00433-J,original_research,government_institutions NGO,AU,n/a,n/a,yes,FMD,assess_impact_future,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination intervention_other,"stamping out, dangerous contact slaughter",yes,no,prospective,outbreak_duration_and_timing final_epidemic_size cost outcome_other,"compensation, control costs, output effects, income effects, employment effects",no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:c45c07db-0f4a-4612-886a-29108270b14b,c45c07db-0f4a-4612-886a-29108270b14b,2021-02-08T18:38:29,,,{}
2021-02-08T20:38:18.690+02:00,2021-02-08T21:04:27.539+02:00,2021-02-08,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Early vaccine availability represents an important public health advance for the control of pandemic influenza,2015,10.1186/s13104-015-1157-1,original_research,academic_institutions,CA,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,attack_rate,n/a,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:c7905230-1f00-45f4-b8dd-da71d2a50e3b,c7905230-1f00-45f4-b8dd-da71d2a50e3b,2021-02-08T19:04:36,,,{}
2021-02-08T21:04:27.595+02:00,2021-02-08T21:42:08.948+02:00,2021-02-08,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Characterization of outbreak response strategies and potential vaccine stockpile needs for the polio endgame,2016,10.1186/s12879-016-1465-7,original_research,government_institutions NGO,other,n/a,Global,NA,Poliomyelitis,assess_impact_future,n/a,compartments,n/a,yes,deterministic stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,outcome_other,"Paralytic incidence, average expected number of cases",yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:c752fc69-8a64-467f-b938-b33b0b3d804c,c752fc69-8a64-467f-b938-b33b0b3d804c,2021-02-08T19:42:18,,,{}
2021-02-08T21:42:09.020+02:00,2021-02-08T22:25:53.563+02:00,2021-02-08,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Measles outbreak response Decision-Making under uncertainty: A retrospective analysis,2018,10.1098/rsif.2017.0575,original_research,academic_institutions government_institutions,BR,n/a,n/a,yes,Measles,assess_impact_past,n/a,compartments,n/a,no,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,retrospective,outcome_other,Immunization threshold,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:ff6dfdd5-1fe6-4899-ae0c-708402bffe86,ff6dfdd5-1fe6-4899-ae0c-708402bffe86,2021-02-08T20:26:02,,,{}
2021-02-08T22:25:53.637+02:00,2021-02-08T22:47:41.771+02:00,2021-02-08,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Effective real-time allocation of pandemic interventions,2010,10.1109/WSC.2010.5678919,conference_proceeding,NGO,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature,model_not_validated,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,outcome_other,"Morbidity, indirect protection",yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:844f86fc-d217-4f0b-b66b-f57ed9b0208c,844f86fc-d217-4f0b-b66b-f57ed9b0208c,2021-02-08T20:47:51,,,{}
2021-02-08T22:47:41.852+02:00,2021-02-09T00:08:39.492+02:00,2021-02-08,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Vaccine prioritization for effective pandemic response,2015,10.1287/inte.2015.0814,original_research,academic_institutions government_institutions,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,individuals_representation_other,compartmental and agent-based,no,deterministic stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,compared_with_data compared_with_other_model_output,n/a,hypothetical_outbreak,vaccination,n/a,no,n/a,prospective,attack_rate outcome_other,Mortality rate,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:67b34bb7-c44b-4b05-ab44-31bff3aa6ac3,67b34bb7-c44b-4b05-ab44-31bff3aa6ac3,2021-02-08T22:08:48,,,{}
2021-02-09T00:08:39.609+02:00,2021-02-09T00:22:31.371+02:00,2021-02-09,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modelling the strategies for age specific vaccination scheduling during influenza pandemic outbreaks,2011,10.3934/mbe.2011.8.123,original_research,academic_institutions,HU,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination,n/a,no,n/a,prospective,final_epidemic_size attack_rate outcome_other,Total deaths,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:260c9ad2-936b-4ebc-a089-36f5175e6e74,260c9ad2-936b-4ebc-a089-36f5175e6e74,2021-02-08T22:22:42,,,{}
2021-02-09T00:22:31.459+02:00,2021-02-09T00:47:39.100+02:00,2021-02-09,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Evaluating the effects of common control measures for influenza A (H1N1) outbreak at school in China: A modeling study,2017,10.1371/journal.pone.0177672,original_research,academic_institutions government_institutions,CN,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,antiviral_prophylaxis isolation school_closure vaccination intervention_other,Therapeutics,yes,yes,prospective,outbreak_duration_and_timing attack_rate,n/a,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:106a4d7d-f5de-466f-bd59-1cbfdd9fc569,106a4d7d-f5de-466f-bd59-1cbfdd9fc569,2021-02-08T22:47:47,,,{}
2021-02-09T00:47:39.215+02:00,2021-02-09T01:07:22.933+02:00,2021-02-09,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Incorporating media data into a model of infectious disease transmission,2019,10.1371/journal.pone.0197646,original_research,NGO,multiple,MX US,n/a,yes,Influenza,assess_impact_past,n/a,agents,n/a,no,stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,media_campaign,n/a,no,n/a,retrospective,final_epidemic_size,n/a,yes,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6fa3436e-d739-4269-aa88-37ac8984ee40,6fa3436e-d739-4269-aa88-37ac8984ee40,2021-02-08T23:07:31,,,{}
2021-02-09T01:07:23.049+02:00,2021-02-09T01:20:28.486+02:00,2021-02-09,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Modeling the heterogeneity of dengue transmission in a city,2018,10.3390/ijerph15061128,original_research,academic_institutions government_institutions NGO,CN,n/a,n/a,yes,Dengue,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination intervention_other,vector control,no,n/a,prospective,final_epidemic_size timing_of_peak outcome_other,Peak size,no,yes,yes,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:6ba2dbc0-2bc9-42ec-9763-537306152a3c,6ba2dbc0-2bc9-42ec-9763-537306152a3c,2021-02-08T23:20:37,,,{}
2021-02-09T01:20:28.590+02:00,2021-02-09T01:55:14.604+02:00,2021-02-09,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Policies to reduce influenza in the workplace: Impact assessments using an agent-based model,2013,10.2105/AJPH.2013.301269,original_research,academic_institutions,US,n/a,n/a,yes,Influenza,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,intervention_other,"Paid sick days, stay-at-home behaviour",no,n/a,prospective,final_epidemic_size attack_rate,n/a,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:039fa0dd-7a11-415a-b5a7-4e79d865e9fc,039fa0dd-7a11-415a-b5a7-4e79d865e9fc,2021-02-08T23:55:23,,,{}
2021-02-09T01:55:14.812+02:00,2021-02-09T02:15:09.186+02:00,2021-02-09,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Transmission dynamics of cholera with hyperinfectious and hypoinfectious vibrios: Mathematical modelling and control strategies,2019,10.3934/mbe.2019216,original_research,academic_institutions,HT,n/a,n/a,no,Cholera,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_from_guess_and_expert_opion,compared_with_data,n/a,real_outbreak,hygiene quarantine treatment vaccination,n/a,yes,yes,prospective,final_epidemic_size cost,n/a,no,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:3e8d185a-98bf-4b79-81f5-10e7d32c0372,3e8d185a-98bf-4b79-81f5-10e7d32c0372,2021-02-09T00:15:22,,,{}
2021-02-15T21:27:57.138+02:00,2021-02-15T22:07:56.679+02:00,2021-02-15,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,Optimal intervention strategies for a SEIR control model of Ebola epidemics,2015,10.3390/math3040961,original_research,academic_institutions,none,n/a,n/a,NA,Ebola,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature,model_not_validated,n/a,real_outbreak,intervention_other,Reducing transmission,no,n/a,prospective,cost outcome_other,Total fraction of infected and exposed,no,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:da4c67f0-23fa-4168-ad10-d03f13d39f6e,da4c67f0-23fa-4168-ad10-d03f13d39f6e,2021-02-15T20:08:06,,,{}
2021-02-10T14:50:14.243+02:00,2021-02-14T17:24:47.805+02:00,2021-02-10,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,"Simulation of key interventions for seasonal influenza outbreak control at school in Changsha, China",2018,10.1177/0300060518764268,original_research,academic_institutions government_institutions,CN,n/a,n/a,yes,Influenza,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,antiviral_prophylaxis isolation school_closure vaccination intervention_other,Antiviral treatment,yes,no,prospective,outbreak_duration_and_timing attack_rate,n/a,no,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:db8f2078-779d-44b9-ac4f-33aebf34c8cf,db8f2078-779d-44b9-ac4f-33aebf34c8cf,2021-02-14T15:24:58,,,{}
2021-02-14T17:24:47.860+02:00,2021-02-14T18:35:41.525+02:00,2021-02-14,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,The potential impact of case-area targeted interventions in response to cholera outbreaks: A modeling study,2018,10.1371/journal.pmed.1002509,original_research,academic_institutions government_institutions NGO,TD,n/a,n/a,yes,Cholera,assess_impact_future,n/a,agents,n/a,yes,stochastic,n/a,values_from_literature values_fitted_to_ts,compared_with_data,n/a,real_outbreak,vaccination intervention_other,"Antibiotic prophylaxis, Point-of-use water treatment",yes,yes,prospective,cases_averted outbreak_duration_and_timing outcome_other,Incidence,yes,yes,no,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:83ca29f8-1fd7-42cc-86b0-a8ba3dbd30cf,83ca29f8-1fd7-42cc-86b0-a8ba3dbd30cf,2021-02-14T16:35:52,,,{}
2021-02-14T18:35:41.601+02:00,2021-02-14T20:35:07.988+02:00,2021-02-14,username not found,subscriberid not found,ee.kobotoolbox.org:jd7cgAXomReoCwGa,phonenumber not found,james,An optimal control problem arising from a dengue disease transmission model,2013,10.1016/j.mbs.2012.11.014,original_research,academic_institutions,none,n/a,n/a,NA,Dengue,assess_impact_future,n/a,compartments,n/a,no,deterministic,n/a,values_from_guess_and_expert_opion,model_not_validated,n/a,hypothetical_outbreak,treatment intervention_other,Mosquito repellent,no,n/a,prospective,final_epidemic_size,n/a,yes,no,n/a,no,v2BPxVDXNtGiFwDehkNMPB,v8yBjPWfsaq2csCF9ogyyX,n/a,uuid:f2dc55db-5edb-4f34-90f1-15ceb79834d1,f2dc55db-5edb-4f34-90f1-15ceb79834d1,2021-02-14T18:35:18,,,{}
